id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,response_time,service_area,emergency_hours,warranty,inspection_fee,whatsapp,booking_url,contact_url,open_24h,plumbing,electrical,ac_service,painting,locksmith,roofing,pest_control,cleaning,handyman,carpentry,masonry,appliance_repair,waterproofing,solar,approx_price_min,approx_price_max
ChIJnaMmkG75kT4R8XaLZMo_jwY,sharbathat-spc,SHARBATHAT SPC,Home Maintenance & Repair,,home repair;maintenance;services,,"قرم بلازا، Al Wilaj St, Muscat, Oman",Muscat,Oman,23.612437,58.498877,https://www.google.com/maps/place/?q=place_id:ChIJnaMmkG75kT4R8XaLZMo_jwY,https://www.google.com/maps/place/?q=place_id:ChIJnaMmkG75kT4R8XaLZMo_jwY,+968 22 517046,https://www.google.com/maps/place/?q=place_id:ChIJnaMmkG75kT4R8XaLZMo_jwY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrm-W4rV3pS9GMHkNbUdN8_YqgmJU4AGg-gUJ5oz-NVLYXtpqD5JgJpf6mv3NkpEqJ-Fwx_cPLYJEB9eQkTaIlgGf__bbKALZObuJ3MRAKjI9PXUV5yUA0Su4tqE_5NQwji6PmM=w900-h900-p-k-no,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJsTDm_173kT4Ro1fGgVm_W-Q,star-technologies-llc,STAR Technologies LLC النجمة للتكنولوجيا,Home Maintenance & Repair,,home repair;maintenance;services,,"6505 Way, Building no. 528, Office No. 43, Wadi Al Kabir, Muscat, Oman, Muscat / Wadi, Muscat, مسقط، Oman",Muscat,Oman,23.585971,58.557421,https://www.google.com/maps/place/?q=place_id:ChIJsTDm_173kT4Ro1fGgVm_W-Q,https://www.google.com/maps/place/?q=place_id:ChIJsTDm_173kT4Ro1fGgVm_W-Q,+968 9931 8980,https://www.google.com/maps/place/?q=place_id:ChIJsTDm_173kT4Ro1fGgVm_W-Q,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VfRUToB_vDfI-DNqd1gTDg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=161.30188&pitch=0&thumbfov=100,,,,,★★★★★ · Electrical installation service,★★★★★ · Electrical installation service,,,,,,4.80,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJVUKCy-3_kT4Rwpa3g4gNyx4,seawater-intake-ph-1-gpdco-dismantiled-by-al-thail-group-of-companies,Seawater intake PH-1 GPDCo. DISMANTILED BY AL THAIL GROUP OF COMPANIES,Home Maintenance & Repair,,home repair;maintenance;services,,"OM, JC57+JF4، شارع الغبرة، 128, Oman",Muscat,Oman,23.609010,58.413701,https://www.google.com/maps/place/?q=place_id:ChIJVUKCy-3_kT4Rwpa3g4gNyx4,https://www.google.com/maps/place/?q=place_id:ChIJVUKCy-3_kT4Rwpa3g4gNyx4,,https://www.google.com/maps/place/?q=place_id:ChIJVUKCy-3_kT4Rwpa3g4gNyx4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nprBLaNNSm_mjqR7AecFUAgNFCQBX8OosSGTUTvJG6G_RIu4ZpOKnOMGyKpuAuphWTvcjIPfLlRitfuNSxqtFT1iLQ3tIgAXQK9tRBmKUuCI8bkA64Jhz89Nsz_A0NT54lUF9lf=w900-h900-p-k-no,,,,,★★★★★ · Demolition contractor,★★★★★ · Demolition contractor,,,,,,5.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJwekSTgD_kT4RvjcdEZn49KA,service-house-excellence-llc,Service House Excellence LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"Arzat mall, Office no. 51 & 52, 4147 Way, Muscat, Oman",Muscat,Oman,23.589524,58.427958,https://www.google.com/maps/place/?q=place_id:ChIJwekSTgD_kT4RvjcdEZn49KA,http://www.shexcellence.com/,+968 9274 9381,http://www.shexcellence.com/,https://www.google.com/s2/favicons?domain=www.shexcellence.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2024/06/25/2701550.jpg,,,,,,,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJp09_CIoBjj4Rof5AyyRqZJo,seven-seas-for-development-and-investment-llc,Seven Seas for Development and Investment LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"Ghala Height - opposite Al Zubair Mitsubishi showroom, Sultan Qaboos St, Muscat, Oman",Muscat,Oman,23.588346,58.363390,https://www.google.com/maps/place/?q=place_id:ChIJp09_CIoBjj4Rof5AyyRqZJo,https://www.google.com/maps/place/?q=place_id:ChIJp09_CIoBjj4Rof5AyyRqZJo,+968 7151 9695,https://www.google.com/maps/place/?q=place_id:ChIJp09_CIoBjj4Rof5AyyRqZJo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMnoqZtBhfy8JmSOPJvpoBflVPHpEFdWTYv2Hs2=w900-h900-p-k-no,,,,,★★★★★ · Interior construction contractor,★★★★★ · Interior construction contractor,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ4xk3aQD_kT4Rs7athuF2UcI,seven-springs-corporation,Seven Springs Corporation مؤسسة الينابيع السبعة,Home Maintenance & Repair,,home repair;maintenance;services,,"HCWH+H6P, Muscat, Oman",Muscat,Oman,23.596456,58.428077,https://www.google.com/maps/place/?q=place_id:ChIJ4xk3aQD_kT4Rs7athuF2UcI,https://www.google.com/maps/place/?q=place_id:ChIJ4xk3aQD_kT4Rs7athuF2UcI,+968 9458 7171,https://www.google.com/maps/place/?q=place_id:ChIJ4xk3aQD_kT4Rs7athuF2UcI,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSWu4BaEYm3WGBZmEPtP4VQRt6_K1IWOcBqKFE-MhJbDVZEFFpj36JBIY93brtC6l_R9g5WxVtqoyHb_0toS2VNwDz-Y6rWkGopdxvQvdqHdIIKDGD7I1yX-SwD0JEpeB-Yim7=w900-h900-p-k-no,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJKRUPLzr7jT4RhVQ1Li-QGNw,seven-star-int-llc,Seven Star Int LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"M5HR+VRW, 3820 Way, Sib, Oman",Muscat,Oman,23.679672,58.192076,https://www.google.com/maps/place/?q=place_id:ChIJKRUPLzr7jT4RhVQ1Li-QGNw,https://www.google.com/maps/place/?q=place_id:ChIJKRUPLzr7jT4RhVQ1Li-QGNw,+968 9837 7409,https://www.google.com/maps/place/?q=place_id:ChIJKRUPLzr7jT4RhVQ1Li-QGNw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6a5wA5fGUe9pPjOStQQeYQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=97.92288&pitch=0&thumbfov=100,,,,,★★★★★ · Painter,★★★★★ · Painter,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJq5U-t1n_kT4RVO95jpcjMlw,simsari-llc-surveillance-systems-access-control-it-services-amc-s,Simsari LLC | Surveillance Systems & Access Control | IT services & AMC's,Home Maintenance & Repair,,home repair;maintenance;services,,"Ghala Muscut, مسقط 122, Oman",Muscat,Oman,23.583678,58.372298,https://www.google.com/maps/place/?q=place_id:ChIJq5U-t1n_kT4RVO95jpcjMlw,https://www.google.com/maps/place/?q=place_id:ChIJq5U-t1n_kT4RVO95jpcjMlw,,https://www.google.com/maps/place/?q=place_id:ChIJq5U-t1n_kT4RVO95jpcjMlw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-TkuL4CA1O5Eu57HxCEK1g&cb_client=search.gws-prod.gps&w=900&h=900&yaw=9.275789&pitch=0&thumbfov=100,,,,,★★★★★ · Security system installation service,★★★★★ · Security system installation service,,,,,,5.00,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJsZY3zqwBjj4Rlyzym1gPtO4,snow-mass-l-l-c,Snow Mass L.L.C,Home Maintenance & Repair,,home repair;maintenance;services,,"Ghala Industrial Estate, Muscat 117, Oman",Muscat,Oman,23.578906,58.371647,https://www.google.com/maps/place/?q=place_id:ChIJsZY3zqwBjj4Rlyzym1gPtO4,https://snowmassinternational.com/,+968 9678 7005,https://snowmassinternational.com/,https://www.google.com/s2/favicons?domain=snowmassinternational.com&sz=128,https://snowmassinternational.com/wp-content/uploads/2021/08/banner-1-4.jpg,,,,,"Supply of HVAC ducting panels Oman Ajman UAE, PIR Sheets, Cladding Sheets, Tapes, Adhesives, Insulation, Flanges, Pipes Fittings, Threaded Rods in Saudi Arabia","Supply of HVAC ducting panels Oman Ajman UAE, PIR Sheets, Cladding Sheets, Tapes, Adhesives, Insulation, Flanges, Pipes Fittings, Threaded Rods in Saudi Arabia HVAC Industry products and services for more than a decade in the UAE & Middle East.",,,,,,5.00,,,,,,3,Google,,2025-10-04,AC service;plumbing;solar;waterproofing,,,,Yes,,,,https://snowmassinternational.com/contact-us-2/,,Yes,,Yes,,,,,,,,,,Yes,Yes,,
ChIJtw24bP79jT4RyITMsYxOUVk,star-key,Star Key,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Hail- Shamaliyah, Seeb 113, Oman",Muscat,Oman,23.629084,58.234949,https://www.google.com/maps/place/?q=place_id:ChIJtw24bP79jT4RyITMsYxOUVk,https://www.google.com/maps/place/?q=place_id:ChIJtw24bP79jT4RyITMsYxOUVk,+968 7844 5535,https://www.google.com/maps/place/?q=place_id:ChIJtw24bP79jT4RyITMsYxOUVk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipO0-8r2SyOmo9nxl9UiFJTXPLShhBCttp4hcBOE=w900-h900-p-k-no,,,,,Key duplication service,Key duplication service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ-4Vy4ufnjT4RlBZzC_pyPmk,star-key-s,Star Key's شركة مفتاح النجوم تجارة والأعمال,Home Maintenance & Repair,,home repair;maintenance;services,,"Mobaila Gate near Hatim city Mobaila Industrial, muscat 122, Oman",Muscat,Oman,23.654526,58.096336,https://www.google.com/maps/place/?q=place_id:ChIJ-4Vy4ufnjT4RlBZzC_pyPmk,https://www.google.com/maps/place/?q=place_id:ChIJ-4Vy4ufnjT4RlBZzC_pyPmk,+968 9390 1988,https://www.google.com/maps/place/?q=place_id:ChIJ-4Vy4ufnjT4RlBZzC_pyPmk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8JZfO2h-B_MNG42x3mY0Z_gCj8r702b5jUiB4u-1CgoxE7sLRjLJoFLEw48aqwGfNQG51muEVTrf2yVGA5bVsbilO_RtAK1QkhrfS1KQeCNaMhnF35lr7zIY7lgnBqXwQjTshHP-gPmSg=w900-h900-p-k-no,,,,,★★★★★ · Locksmith,★★★★★ · Locksmith,,,,,,4.80,,,,,,5,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJJUHMZwH_kT4R9mno_yuegew,tst-constructions,TST Constructions,Home Maintenance & Repair,,home repair;maintenance;services,,"HCMC+4W5, Muscat, Oman",Muscat,Oman,23.582774,58.422364,https://www.google.com/maps/place/?q=place_id:ChIJJUHMZwH_kT4R9mno_yuegew,https://www.google.com/maps/place/?q=place_id:ChIJJUHMZwH_kT4R9mno_yuegew,+968 9937 9711,https://www.google.com/maps/place/?q=place_id:ChIJJUHMZwH_kT4R9mno_yuegew,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nobpEmY_ZpFwXMBAX7-dkkqR2TkrzqFgOgFOFllXpibpGAG3xmmU2Co_r4EHeqtOHevvQ70RPVIemPxHpRBbkccbXjNc7ebOvt9tRVGJB6_eZol8QXBo8hxSDLIIOZr3t4PuCAL=w900-h900-p-k-no,,,,,★★★☆☆ · Construction company,★★★☆☆ · Construction company,,,,,,3.30,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQ57HwgP_kT4Rc5xo1bXxqUg,technical-trading-llc,Technical Trading LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"HCMF+7GV, Muscat, Oman",Muscat,Oman,23.583230,58.423796,https://www.google.com/maps/place/?q=place_id:ChIJQ57HwgP_kT4Rc5xo1bXxqUg,https://www.google.com/maps/place/?q=place_id:ChIJQ57HwgP_kT4Rc5xo1bXxqUg,,https://www.google.com/maps/place/?q=place_id:ChIJQ57HwgP_kT4Rc5xo1bXxqUg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ABX5HWIHglT_jUYF-6mnkA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=305.02618&pitch=0&thumbfov=100,,,,,★★★★★ · Construction company,★★★★★ · Construction company,,,,,,4.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJHSuSRcX_kT4RLLgfYQ4w7RA,techno-lock-key-programing,Techno lock ل نسخ وبرمجة المفاتيح key programing,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Ghubrah Ash Shamaliyyah, Muscat 444, Oman",Muscat,Oman,23.583804,58.399565,https://www.google.com/maps/place/?q=place_id:ChIJHSuSRcX_kT4RLLgfYQ4w7RA,https://www.google.com/maps/place/?q=place_id:ChIJHSuSRcX_kT4RLLgfYQ4w7RA,,https://www.google.com/maps/place/?q=place_id:ChIJHSuSRcX_kT4RLLgfYQ4w7RA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPT31ZpYol_k1i4ps7oIa60XWvm72LYJQYrFCKu=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,4.50,,,,,,8,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJH9u4mNj_kT4Rld7w6xQk3nY,techno-lock,Techno lock- تكنو لوك لنسخ وبرمجة المفاتيح,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Maha St, Muscat, Oman",Muscat,Oman,23.579673,58.420158,https://www.google.com/maps/place/?q=place_id:ChIJH9u4mNj_kT4Rld7w6xQk3nY,https://www.google.com/maps/place/?q=place_id:ChIJH9u4mNj_kT4Rld7w6xQk3nY,+968 9097 0404,https://www.google.com/maps/place/?q=place_id:ChIJH9u4mNj_kT4Rld7w6xQk3nY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOGg47fpsvrH2_JyVL3YzyLYslphMWxBgD13stL=w900-h900-p-k-no,,,,,★★★★★ · Key duplication service,★★★★★ · Key duplication service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJx4YO8odCXz4RIhE0CtryOes,the-locksmith-dubai-lock-repairing-key-cutting-dubai,The Locksmith Dubai | Lock Repairing | Key Cutting Dubai,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Fahad building - Shop #,3 - Al Kuwait Road - opposite Family supper market - Al Wasl - Dubai - United Arab Emirates",Muscat,Oman,25.204849,55.270783,https://www.google.com/maps/place/?q=place_id:ChIJx4YO8odCXz4RIhE0CtryOes,http://www.thelocksmithdubai.com/,+971 50 657 1215,http://www.thelocksmithdubai.com/,https://www.google.com/s2/favicons?domain=www.thelocksmithdubai.com&sz=128,http://www.thelocksmithdubai.com/error.png,,,,,,,,,,,,4.10,,,,,,27,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJf5cpJgD_kT4RitXPeoxIyWY,the-of-oman-life,The of oman life,Home Maintenance & Repair,,home repair;maintenance;services,,"HCJF+GFG, Al Maha St, Muscat, Oman",Muscat,Oman,23.581302,58.423697,https://www.google.com/maps/place/?q=place_id:ChIJf5cpJgD_kT4RitXPeoxIyWY,https://www.google.com/maps/place/?q=place_id:ChIJf5cpJgD_kT4RitXPeoxIyWY,,https://www.google.com/maps/place/?q=place_id:ChIJf5cpJgD_kT4RitXPeoxIyWY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n5NKxqeWuyIJxy7VERvFgQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=157.22624&pitch=0&thumbfov=100,,,,,★★★★☆ · Home builder,★★★★☆ · Home builder,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRk0L8__kT4RD27cny6tb1U,thomas-and-partner,Thomas and Partner توماس وشركاه,Home Maintenance & Repair,,home repair;maintenance;services,,"OFFICE NO. 304, TOWER 5, PANORAMA MALL BUSINESS CENTER, AL KHUWAIR, مسقط 133, Oman",Muscat,Oman,23.582971,58.408587,https://www.google.com/maps/place/?q=place_id:ChIJpRk0L8__kT4RD27cny6tb1U,https://www.thomasandpartner.com/,+968 9575 7957,https://www.thomasandpartner.com/,https://www.google.com/s2/favicons?domain=www.thomasandpartner.com&sz=128,https://thomasandpartner.com/Assets/TP LOGO white.png,,,,,Thomas and Partner offers expert legal and business consultancy services tailored to meet your needs. Trust our experienced professionals for comprehensive solutions.,Thomas and Partner offers expert legal and business consultancy services tailored to meet your needs. Trust our experienced professionals for comprehensive solutions.,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
ChIJ63s9kWH3kT4RVjgTyzrpnUQ,trade-links-services-co-llc,Trade Links & Services Co. LLC.,Home Maintenance & Repair,,home repair;maintenance;services,,"Al Inshirah St, Muscat 115, Oman",Muscat,Oman,23.600448,58.447228,https://www.google.com/maps/place/?q=place_id:ChIJ63s9kWH3kT4RVjgTyzrpnUQ,http://www.tlsoman.com/,+968 24 968100,http://www.tlsoman.com/,https://www.google.com/s2/favicons?domain=www.tlsoman.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2024/07/21/2723587.jpg,,,,,,,,,,,,4.60,,,,,,32,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJT1LiUgABjj4RI9b6zK-Qigc,tristar-engineering-construction-spc,Tristar Engineering & Construction SPC,Home Maintenance & Repair,,home repair;maintenance;services,,"H9QC+R4V, Muscat, Oman",Muscat,Oman,23.589601,58.370302,https://www.google.com/maps/place/?q=place_id:ChIJT1LiUgABjj4RI9b6zK-Qigc,https://www.google.com/maps/place/?q=place_id:ChIJT1LiUgABjj4RI9b6zK-Qigc,,https://www.google.com/maps/place/?q=place_id:ChIJT1LiUgABjj4RI9b6zK-Qigc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EJiVxSP8zrXsN-qfnNhYyQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=255.69064&pitch=0&thumbfov=100,,,,,★★★★☆ · Construction company,★★★★☆ · Construction company,,,,,,4.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJof8RHW75kT4RLt2vGw8IgFM,ubdoman-locksmith,UBDOMAN LOCKSMITH الماسة السوداء المتحدة خدمات المفاتيح والأقفال,Home Maintenance & Repair,,home repair;maintenance;services,,"Sayh AlMalih St. Way 1820, Building 1906A، Muscat 112, Oman",Muscat,Oman,23.618804,58.496073,https://www.google.com/maps/place/?q=place_id:ChIJof8RHW75kT4RLt2vGw8IgFM,https://www.google.com/maps/place/?q=place_id:ChIJof8RHW75kT4RLt2vGw8IgFM,+968 9787 0011,https://www.google.com/maps/place/?q=place_id:ChIJof8RHW75kT4RLt2vGw8IgFM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMMLqm_rnCadFfVbsKMexntBB1cIxk3G6wGJaq2=w900-h900-p-k-no,,,,,★★★★★ · Emergency locksmith service,★★★★★ · Emergency locksmith service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJyR-PFUH_kT4R3dWAFyVyIZk,unique-cont-co-llc,Unique Cont. Co LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"Dohat Al Adab St, Mosaic Towers Block B, شارع الخوير، مسقط 112, Oman",Muscat,Oman,23.595563,58.441280,https://www.google.com/maps/place/?q=place_id:ChIJyR-PFUH_kT4R3dWAFyVyIZk,https://uniqueom.com/,+968 24 397824,https://uniqueom.com/,https://www.google.com/s2/favicons?domain=uniqueom.com&sz=128,https://uniqueom.com/wp-content/uploads/2018/10/01_Banner.jpg,,,,,Unique Contracting Company LLC is a limited liability company based in Sultanate of Oman and A grade construction company.,"Unique Contracting Company LLC is a limited liability company based in Sultanate of Oman and A grade construction company. Unique Contracting Company L.L.C. from its incorporation in 1999, has grown and developed under the direction of Mr. Manilal H. Limbani, Managing Director to become an established and recognized organization in all sectors of the building industry. Projects completed over the past 22 years, ranging in value from R.O. 1 million to R.O. 50 million. Unique Construction has extensive experience in encompassing all sectors of the industrial,commercial buildings and large scale residential developments.",,,,,,4.30,,,,,,3,Google,,2025-10-04,appliance repair;carpentry;roofing;waterproofing,,Yes,,,,,,https://uniqueom.com/contact-us-2/,,,,,,,Yes,,,,Yes,,Yes,Yes,,,
ChIJVQmbFjv_kT4RtjMnIuNB5mw,united-golden-construction-company-insha,United Golden Construction Company (Insha),Home Maintenance & Repair,,home repair;maintenance;services,,"HCWX+P3G, 3305 Way, Muscat, Oman",Muscat,Oman,23.596809,58.447688,https://www.google.com/maps/place/?q=place_id:ChIJVQmbFjv_kT4RtjMnIuNB5mw,https://www.google.com/maps/place/?q=place_id:ChIJVQmbFjv_kT4RtjMnIuNB5mw,+91 94609 67734,https://www.google.com/maps/place/?q=place_id:ChIJVQmbFjv_kT4RtjMnIuNB5mw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yJ1KflYFOjGfKftLGNaGIQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=158.19455&pitch=0&thumbfov=100,,,,,★★★★☆ · Construction company,★★★★☆ · Construction company,,,,,,3.50,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJnfgqHkn5kT4RWKpHOzrLJl8,ustad-kamran-foxland,Ustad kamran foxland,Home Maintenance & Repair,,home repair;maintenance;services,,"HGPR+CRH, 4521 Way, Muscat, Oman",Muscat,Oman,23.586070,58.542113,https://www.google.com/maps/place/?q=place_id:ChIJnfgqHkn5kT4RWKpHOzrLJl8,https://www.google.com/maps/place/?q=place_id:ChIJnfgqHkn5kT4RWKpHOzrLJl8,,https://www.google.com/maps/place/?q=place_id:ChIJnfgqHkn5kT4RWKpHOzrLJl8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g2-FCfq_EdqJ3F030QVPWw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=142.02132&pitch=0&thumbfov=100,,,,,Plumber,Plumber,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJv_lBMOT_kT4R-uZMBFTf6Sg,wadi-cup-cup-trading-contracting-l-l-c,Wadi Cup Cup Trading & Contracting L.L.C,Home Maintenance & Repair,,home repair;maintenance;services,,"Muscat 115, Oman",Muscat,Oman,23.610795,58.591807,https://www.google.com/maps/place/?q=place_id:ChIJv_lBMOT_kT4R-uZMBFTf6Sg,https://www.google.com/maps/place/?q=place_id:ChIJv_lBMOT_kT4R-uZMBFTf6Sg,+968 9976 1866,https://www.google.com/maps/place/?q=place_id:ChIJv_lBMOT_kT4R-uZMBFTf6Sg,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMwjKXrICNtgsGigFWWL-X-ZL4PzFY6Nua3hCiy=w900-h900-p-k-no,,,,,★★★☆☆ · Contractor,★★★☆☆ · Contractor,,,,,,3.30,,,,,,32,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJp7mR-BjxkT4ROt_4HsvI7PU,waltex-international-llc,Waltex International LLC,Home Maintenance & Repair,,home repair;maintenance;services,,"NEAR JALALA MOSQUE, Muscat 197, Oman",Muscat,Oman,23.564392,58.581367,https://www.google.com/maps/place/?q=place_id:ChIJp7mR-BjxkT4ROt_4HsvI7PU,http://www.waltexinternational.com/,+968 9700 1463,http://www.waltexinternational.com/,https://www.google.com/s2/favicons?domain=www.waltexinternational.com&sz=128,https://www.waltexinternational.com/img/1.jpg,,,,,,"The precision, accuracy and efficiency are the part of our mission",,,,,,5.00,,,,,,3,Google,,2025-10-04,electrical,,Yes,,,,,,https://www.waltexinternational.com/contact-us.html,,,Yes,,,,,,,,,,,,,,
ChIJc-OR3jr_kT4Rbl7iBhcCVEI,water-tech-fountains-international,Water Tech Fountains International,Home Maintenance & Repair,,home repair;maintenance;services,,"202, Al Nahdah Tower, شارع الخوير، مسقط 112, Oman",Muscat,Oman,23.596777,58.428455,https://www.google.com/maps/place/?q=place_id:ChIJc-OR3jr_kT4Rbl7iBhcCVEI,https://www.watertechfountains.com/,+968 9180 2183,https://www.watertechfountains.com/,https://www.google.com/s2/favicons?domain=www.watertechfountains.com&sz=128,https://watertechfountains.com/wp-content/uploads/2025/06/Water-Curtain-of-Water-Tech-Fountains.jpg,,,,,"Fountains Swimming pools and Pools Covers Design in Oman. Water Tech Fountains, Multi- Purpose Services provider.","Fountains Swimming pools and Pools Covers Design in Oman. Water Tech Fountains, Multi- Purpose Services provider. Contact Water Tech for Natural pools and Ponds for Holiday Resorts and Farm House",,,,,,5.00,,,,,,1,Google,,2025-10-04,plumbing;roofing;waterproofing,,,,,,,,https://watertechfountains.com/contact-our-team/,,Yes,,,,,Yes,,,,,,,Yes,,,
